,Date,YoYChange
12,2013-01,12.600000000000023
13,2013-02,13.399999999999977
14,2013-03,9.299999999999955
15,2013-04,2.0
16,2013-05,-0.20000000000004547
17,2013-06,-3.800000000000068
18,2013-07,-2.1000000000000227
19,2013-08,-4.0
20,2013-09,-4.2000000000000455
21,2013-10,-11.100000000000023
22,2013-11,-10.300000000000068
23,2013-12,-11.299999999999955
24,2014-01,-10.899999999999977
25,2014-02,-11.899999999999977
26,2014-03,-12.399999999999977
27,2014-04,-5.7999999999999545
28,2014-05,-1.2999999999999545
29,2014-06,0.20000000000004547
30,2014-07,0.10000000000002274
31,2014-08,-0.900000000000091
32,2014-09,0.8000000000000682
33,2014-10,6.2000000000000455
34,2014-11,5.300000000000068
35,2014-12,7.699999999999932
36,2015-01,13.600000000000023
37,2015-02,12.799999999999955
38,2015-03,12.0
39,2015-04,14.600000000000023
40,2015-05,14.399999999999977
41,2015-06,14.799999999999955
42,2015-07,17.100000000000023
43,2015-08,17.0
44,2015-09,15.599999999999909
45,2015-10,20.5
46,2015-11,20.299999999999955
47,2015-12,20.0
48,2016-01,14.899999999999977
49,2016-02,15.5
50,2016-03,17.5
51,2016-04,17.100000000000023
52,2016-05,13.700000000000045
53,2016-06,14.400000000000091
54,2016-07,14.299999999999955
55,2016-08,15.5
56,2016-09,15.800000000000068
57,2016-10,10.799999999999955
58,2016-11,10.800000000000068
59,2016-12,10.200000000000045
60,2017-01,12.799999999999955
61,2017-02,12.200000000000045
62,2017-03,11.399999999999977
63,2017-04,6.599999999999909
64,2017-05,8.5
65,2017-06,12.299999999999955
66,2017-07,9.800000000000068
67,2017-08,8.5
68,2017-09,7.7999999999999545
69,2017-10,9.800000000000068
70,2017-11,11.0
71,2017-12,10.0
72,2018-01,12.800000000000068
73,2018-02,15.799999999999955
74,2018-03,15.700000000000045
75,2018-04,14.5
76,2018-05,15.299999999999955
77,2018-06,13.399999999999977
78,2018-07,14.0
79,2018-08,13.900000000000091
80,2018-09,12.0
81,2018-10,13.899999999999977
82,2018-11,12.399999999999977
83,2018-12,11.799999999999955
84,2019-01,12.799999999999955
85,2019-02,12.899999999999977
86,2019-03,12.299999999999955
87,2019-04,17.100000000000023
88,2019-05,18.299999999999955
89,2019-06,19.300000000000068
90,2019-07,19.199999999999932
91,2019-08,18.5
92,2019-09,20.899999999999977
93,2019-10,20.899999999999977
94,2019-11,25.600000000000023
95,2019-12,24.899999999999977
96,2020-01,19.700000000000045
97,2020-02,18.899999999999977
98,2020-03,11.600000000000023
99,2020-04,-13.100000000000023
100,2020-05,-22.299999999999955
