,Date,YoYChange
12,2012-01,1.2999999999999545
13,2012-02,2.5
14,2012-03,4.900000000000091
15,2012-04,2.7999999999999545
16,2012-05,3.3999999999999773
17,2012-06,5.0
18,2012-07,4.400000000000091
19,2012-08,8.5
20,2012-09,8.0
21,2012-10,7.0
22,2012-11,8.5
23,2012-12,8.299999999999955
24,2013-01,8.70000000000016
25,2013-02,8.199999999999932
26,2013-03,4.399999999999864
27,2013-04,9.600000000000136
28,2013-05,10.199999999999932
29,2013-06,10.200000000000045
30,2013-07,9.799999999999955
31,2013-08,9.800000000000068
32,2013-09,5.0
33,2013-10,3.0
34,2013-11,7.100000000000136
35,2013-12,3.7999999999999545
36,2014-01,5.5
37,2014-02,4.100000000000023
38,2014-03,3.0
39,2014-04,4.0
40,2014-05,9.100000000000023
41,2014-06,11.5
42,2014-07,7.0
43,2014-08,11.399999999999864
44,2014-09,12.5
45,2014-10,15.0
46,2014-11,14.499999999999886
47,2014-12,16.90000000000009
48,2015-01,11.299999999999955
49,2015-02,13.100000000000023
50,2015-03,10.600000000000023
51,2015-04,13.299999999999955
52,2015-05,11.799999999999955
53,2015-06,9.199999999999932
54,2015-07,9.700000000000045
55,2015-08,6.300000000000068
56,2015-09,10.199999999999932
57,2015-10,12.899999999999977
58,2015-11,11.399999999999977
59,2015-12,11.399999999999977
60,2016-01,12.199999999999932
61,2016-02,9.899999999999977
62,2016-03,14.899999999999977
63,2016-04,15.099999999999909
64,2016-05,6.7000000000000455
65,2016-06,7.100000000000023
66,2016-07,16.09999999999991
67,2016-08,19.199999999999932
68,2016-09,15.800000000000068
69,2016-10,12.5
70,2016-11,16.700000000000045
71,2016-12,17.399999999999977
72,2017-01,19.600000000000023
73,2017-02,24.0
74,2017-03,20.90000000000009
75,2017-04,14.799999999999955
76,2017-05,19.899999999999977
77,2017-06,20.700000000000045
78,2017-07,9.600000000000136
79,2017-08,8.600000000000136
80,2017-09,5.7999999999999545
81,2017-10,8.200000000000045
82,2017-11,6.2000000000000455
83,2017-12,-1.2000000000000455
84,2018-01,3.2000000000000455
85,2018-02,4.900000000000091
86,2018-03,2.5
87,2018-04,2.6000000000001364
88,2018-05,2.2000000000000455
89,2018-06,1.099999999999909
90,2018-07,12.299999999999955
91,2018-08,10.79999999999984
92,2018-09,6.099999999999909
93,2018-10,8.5
94,2018-11,6.2999999999999545
95,2018-12,9.399999999999864
96,2019-01,11.0
97,2019-02,5.399999999999864
98,2019-03,8.299999999999955
99,2019-04,10.200000000000045
100,2019-05,10.800000000000068
101,2019-06,7.7000000000000455
102,2019-07,8.600000000000136
103,2019-08,-0.599999999999909
104,2019-09,7.7000000000000455
105,2019-10,8.200000000000045
106,2019-11,11.299999999999955
107,2019-12,10.200000000000273
108,2020-01,6.5
109,2020-02,9.600000000000023
110,2020-03,-0.6000000000000227
111,2020-04,-115.0
112,2020-05,-114.30000000000007
