,Date,YoYChange
12,1991-01,-14.699999999999932
13,1991-02,-17.699999999999932
14,1991-03,-19.700000000000045
15,1991-04,-23.200000000000045
16,1991-05,-24.0
17,1991-06,-25.5
18,1991-07,-23.299999999999955
19,1991-08,-26.100000000000136
20,1991-09,-29.0
21,1991-10,-23.0
22,1991-11,-18.399999999999977
23,1991-12,-18.999999999999886
24,1992-01,-5.899999999999977
25,1992-02,-9.600000000000023
26,1992-03,-8.199999999999932
27,1992-04,-2.3999999999999773
28,1992-05,-0.7999999999999545
29,1992-06,-2.9999999999998863
30,1992-07,-0.20000000000004547
31,1992-08,-3.099999999999909
32,1992-09,-1.8999999999999773
33,1992-10,1.099999999999909
34,1992-11,-1.599999999999909
35,1992-12,3.099999999999909
36,1993-01,4.2999999999999545
37,1993-02,8.799999999999955
38,1993-03,5.5
39,1993-04,9.199999999999932
40,1993-05,10.199999999999932
41,1993-06,12.199999999999932
42,1993-07,11.5
43,1993-08,12.399999999999977
44,1993-09,13.200000000000045
45,1993-10,16.700000000000045
46,1993-11,18.699999999999932
47,1993-12,18.899999999999977
48,1994-01,14.400000000000091
49,1994-02,11.5
50,1994-03,19.0
51,1994-04,19.5
52,1994-05,18.0
53,1994-06,18.600000000000023
54,1994-07,17.0
55,1994-08,16.799999999999955
56,1994-09,19.499999999999886
57,1994-10,15.899999999999977
58,1994-11,17.199999999999932
59,1994-12,17.399999999999977
60,1995-01,17.199999999999932
61,1995-02,19.799999999999955
62,1995-03,19.399999999999977
63,1995-04,15.500000000000114
64,1995-05,14.400000000000091
65,1995-06,14.800000000000068
66,1995-07,10.5
67,1995-08,12.100000000000023
68,1995-09,11.5
69,1995-10,11.399999999999977
70,1995-11,8.700000000000045
71,1995-12,8.800000000000068
72,1996-01,-2.6000000000000227
73,1996-02,4.800000000000182
74,1996-03,6.2999999999999545
75,1996-04,8.399999999999977
76,1996-05,10.5
77,1996-06,12.899999999999864
78,1996-07,16.200000000000045
79,1996-08,17.200000000000045
80,1996-09,15.800000000000068
81,1996-10,18.299999999999955
82,1996-11,21.200000000000045
83,1996-12,21.100000000000023
84,1997-01,31.100000000000136
85,1997-02,23.299999999999955
86,1997-03,22.90000000000009
87,1997-04,22.200000000000045
88,1997-05,21.09999999999991
89,1997-06,19.500000000000114
90,1997-07,23.199999999999932
91,1997-08,19.299999999999955
92,1997-09,22.700000000000045
93,1997-10,22.100000000000136
94,1997-11,21.09999999999991
95,1997-12,23.399999999999864
96,1998-01,23.999999999999886
97,1998-02,24.299999999999955
98,1998-03,24.09999999999991
99,1998-04,21.299999999999955
100,1998-05,22.200000000000045
101,1998-06,21.899999999999977
102,1998-07,22.399999999999977
103,1998-08,27.59999999999991
104,1998-09,25.499999999999886
105,1998-10,31.799999999999955
106,1998-11,33.200000000000045
107,1998-12,32.30000000000007
108,1999-01,30.300000000000068
109,1999-02,33.0
110,1999-03,31.0
111,1999-04,35.39999999999998
112,1999-05,32.700000000000045
113,1999-06,30.09999999999991
114,1999-07,30.300000000000068
115,1999-08,27.20000000000016
116,1999-09,25.399999999999977
117,1999-10,27.399999999999977
118,1999-11,27.0
119,1999-12,27.800000000000068
120,2000-01,30.09999999999991
121,2000-02,28.0
122,2000-03,34.60000000000002
123,2000-04,29.199999999999932
124,2000-05,31.200000000000045
125,2000-06,33.000000000000114
126,2000-07,31.499999999999886
127,2000-08,34.10000000000002
128,2000-09,36.90000000000009
129,2000-10,29.199999999999932
130,2000-11,27.90000000000009
131,2000-12,27.399999999999977
132,2001-01,16.40000000000009
133,2001-02,17.5
134,2001-03,8.900000000000091
135,2001-04,9.700000000000045
136,2001-05,9.699999999999932
137,2001-06,5.7999999999999545
138,2001-07,-0.599999999999909
139,2001-08,2.4999999999998863
140,2001-09,-5.100000000000136
141,2001-10,-0.09999999999990905
142,2001-11,-0.6000000000001364
143,2001-12,-1.7000000000000455
144,2002-01,5.2999999999999545
145,2002-02,5.0
146,2002-03,7.299999999999841
147,2002-04,5.500000000000114
148,2002-05,3.9999999999998863
149,2002-06,1.1000000000000227
150,2002-07,7.900000000000091
151,2002-08,5.100000000000023
152,2002-09,7.300000000000182
153,2002-10,3.300000000000068
154,2002-11,3.8999999999999773
155,2002-12,-0.39999999999997726
156,2003-01,6.0
157,2003-02,-4.2000000000000455
158,2003-03,-3.2999999999999545
159,2003-04,4.099999999999909
160,2003-05,5.800000000000068
161,2003-06,7.5
162,2003-07,6.399999999999864
163,2003-08,7.0
164,2003-09,3.3999999999998636
165,2003-10,1.6999999999999318
166,2003-11,-1.1999999999999318
167,2003-12,0.39999999999997726
168,2004-01,-0.6000000000000227
169,2004-02,6.2000000000000455
170,2004-03,9.0
171,2004-04,5.399999999999977
172,2004-05,6.899999999999977
173,2004-06,5.100000000000023
174,2004-07,4.100000000000023
175,2004-08,3.099999999999909
176,2004-09,10.600000000000023
177,2004-10,17.200000000000045
178,2004-11,18.200000000000045
179,2004-12,19.100000000000023
180,2005-01,14.899999999999977
181,2005-02,16.09999999999991
182,2005-03,11.100000000000023
183,2005-04,15.200000000000045
184,2005-05,13.800000000000068
185,2005-06,12.899999999999977
186,2005-07,13.399999999999977
187,2005-08,14.200000000000045
188,2005-09,15.300000000000068
189,2005-10,8.0
190,2005-11,11.799999999999955
191,2005-12,10.900000000000091
192,2006-01,11.900000000000091
